datetime,open,high,low,close,volume
2024-01-01 00:00:00,100174.89148620784,101373.5457849183,98373.68147400826,100842.6964345788,923.7890383356325
2024-01-01 00:15:00,151568.3381471492,153614.11376369168,149716.9448096162,149790.64107596336,1009.6733656788629
2024-01-01 00:30:00,199764.16875700714,204167.53815906402,199154.0901187985,200933.57194402092,918.6802328181675
2024-01-01 00:45:00,249471.99044623994,254385.28356161783,247585.05183829734,251951.85027577283,1058.326945794078
2024-01-01 01:00:00,300173.099780899,305546.31690990034,297474.6317200258,302462.3652711206,1045.3412979984469
2024-01-01 01:15:00,350391.94163901155,356596.87400309276,346314.6316648303,351731.6392500214,907.846803040377
2024-01-01 01:30:00,401050.7058467494,409132.252349304,395343.42954942264,401276.1713434972,1078.4675371294932
2024-01-01 01:45:00,449986.61411944235,459557.58174330374,444212.4761061751,450745.72040939785,948.6270368631851
2024-01-01 02:00:00,499871.0074256902,509302.50324041734,495252.64106808236,499943.1878141021,841.72322440085
2024-01-01 02:15:00,549096.6361167616,558143.8837979119,545286.7054551924,548191.9576184822,1190.4772103180405
2024-01-01 02:30:00,598573.3982254851,610014.7785336872,597038.3892518127,598602.6941970189,941.0102524990056
2024-01-01 02:45:00,647832.4525171069,661009.4229260052,645531.9159008388,648799.5048389225,871.2921165294163
2024-01-01 03:00:00,698753.7858059807,710053.965118478,695976.8252642789,698201.4561204552,923.84207214333
2024-01-01 03:15:00,748313.1102493575,760800.0639004232,743454.7218772506,747999.3861473738,1142.766682929507
2024-01-01 03:30:00,798476.7376541254,809426.0077148617,793001.1124419342,799278.4348338792,1023.2746512456333
2024-01-01 03:45:00,847751.4828767435,859035.3847629493,842244.9586202385,849247.2477978199,1134.8602217921427
2024-01-01 04:00:00,895483.6124593633,910318.308223035,892831.437272765,900264.1784714046,1045.600218890539
2024-01-01 04:15:00,946262.4334553774,960939.515071617,941548.6923830833,950527.6203425956,1140.4333752652851
2024-01-01 04:30:00,996207.5184396538,1011682.0377356752,990678.8966759886,1001705.5524294977,1045.7071989051547
2024-01-01 04:45:00,1047528.239248157,1061663.0499753885,1041863.6944309371,1049585.102611124,940.6462393331225
2024-01-01 05:00:00,1097696.665195378,1111115.9888076046,1090845.611558308,1100262.4140931636,984.6023606562431
2024-01-01 05:15:00,1146765.188758235,1158856.3359315807,1140252.8036851096,1150189.0974570708,961.7732392826679
2024-01-01 05:30:00,1196532.263682417,1208804.92398689,1191140.5674171718,1199839.458606436,953.8221952050949
2024-01-01 05:45:00,1245715.6987134425,1258162.9036771385,1241686.7452902044,1250066.0856723422,989.6731319017196
2024-01-01 06:00:00,1295809.7698719022,1307095.2120618208,1291739.6693815272,1300171.9368428735,1052.8392257832352
2024-01-01 06:15:00,1347088.8816402287,1357809.9322835128,1339436.4165434397,1350078.7730452027,1046.7112435432327
2024-01-01 06:30:00,1396996.8043662321,1409580.880497844,1388742.1310688283,1400776.4941769848,1097.7491841335382
2024-01-01 06:45:00,1446955.8765703596,1459954.9001105265,1437765.4222330628,1452202.4028830207,939.3971383735309
2024-01-01 07:00:00,1498546.9681993022,1511783.713892214,1486301.8932555881,1503492.213139999,887.9401863786259
2024-01-01 07:15:00,1549050.1913004643,1561732.0005456214,1535341.8033818912,1552947.6469416341,1101.2309357871502
2024-01-01 07:30:00,1598384.876286266,1611424.5753576146,1585444.6017863585,1602820.2299077625,994.8584668308057
2024-01-01 07:45:00,1650046.328096564,1661513.5535225624,1635220.3324663197,1655692.3199963456,1035.1102447927851
2024-01-01 08:00:00,1700959.965511566,1713757.3308686449,1683817.1933428508,1704912.327090199,1068.067447745589
2024-01-01 08:15:00,1751007.0762254095,1763672.9098837061,1734055.0370318086,1753678.1362673992,1074.137974398324
2024-01-01 08:30:00,1801535.528115003,1814104.4149447542,1782777.7911811844,1804321.3607829974,1055.7957763197303
2024-01-01 08:45:00,1852417.9373061114,1864215.439257966,1831831.147245172,1854813.7252239187,1052.074902759847
2024-01-01 09:00:00,1901765.5116478067,1916572.0932076317,1882206.6827293662,1906731.7810215831,1108.1352792753846
2024-01-01 09:15:00,1952773.1895026157,1966283.9660285665,1932468.5685061312,1955980.5513506376,867.7796317596598
2024-01-01 09:30:00,2002851.285354099,2016548.3274964378,1982975.355568064,2006730.3210819073,965.9522074753553
2024-01-01 09:45:00,2054511.1959969334,2068320.3252033032,2034211.2162399176,2055746.9963149405,888.3255634048305
2024-01-01 10:00:00,2105723.61876343,2116286.3110409616,2080666.5910014936,2105223.5784268007,1226.1114637842866
2024-01-01 10:15:00,2154751.1562342495,2165532.7939868877,2129043.212319453,2155234.406556245,990.9086988256174
2024-01-01 10:30:00,2203797.135346973,2217225.0885775774,2177901.631793034,2205766.286430478,1188.814390851605
2024-01-01 10:45:00,2253262.1735053896,2267463.1577027743,2228618.5220657317,2254890.4949272573,891.2241772884464
2024-01-01 11:00:00,2302464.4477396444,2317893.86825857,2278716.489401205,2303868.5723166517,884.5753465890756
2024-01-01 11:15:00,2351441.7668747925,2367737.074271028,2328081.1307643866,2353335.681553546,1093.4837175848486
2024-01-01 11:30:00,2400195.443608382,2417151.142240406,2377710.806566957,2405408.759672669,948.3738223509629
